Ship By,WO #,Combo #,Customer,Part,Description,Operation Sequence,Formula (Text),Operation Name,Manufacturing Work Center,Manufacturing Cost Template,Remaining Quantity,Completed Quantity,WO Quantity,Qty Completed,Status,1 to 1 Initiating Order,Machine,Hours Remaining
6/15/2026,12110522716WO,000296CO,Toro Company,131-0709-1700,P Brake Decal RevB,4,Scoring,Scoring,Scoring,410-scoring,1110,,1110,0,Released,,,.2
6/15/2026,12110522717WO,000296CO,Toro Company,139-6493-1700,Console Decal RevB,4,Scoring,Scoring,Scoring,410-scoring,666,,666,0,Released,,,.2
6/15/2026,12110522718WO,000296CO,Toro Company,140-2247-1700,"Position, Chute Decal RevB",4,Scoring,Scoring,Scoring,410-scoring,888,,888,0,Released,,,.2
6/15/2026,12110522719WO,000296CO,Toro Company,140-8811-1700,Controls Decal RevA,4,Scoring,Scoring,Scoring,410-scoring,888,,888,0,Released,,,.2
6/15/2026,12110522720WO,000296CO,Toro Company,140-8812-1700,Controls Decal RevA,4,Scoring,Scoring,Scoring,410-scoring,888,,888,0,Released,,,.2
6/25/2026,12110522757WO,,Tarter USA,4000831-Rev1-1259,Tarter 17.5x2.85 label,3,Scoring,Back slitting parts,Scoring,410-scoring,2092,,2092,0,Released,,,.7
7/2/2026,12110522807WO,,"JLG Industries, Inc. : JLG Warehouse 4",1703936-REV1-1334,"DECAL, DANGER ELECTROCUTION (CAN) RevD",5,Scoring,scoring-,Scoring,410-scoring,158,,158,0,Released,Sales Order #13658173DM,,.2
7/2/2026,12110522859WO,,"JLG Industries, Inc. : JLG Warehouse 222",1001169624-REV1-1334,"DECAL, JLG 1255 HOOD",4,Scoring,scoring-,Scoring,410-scoring,13,,13,0,Released,Sales Order #13658092DM,,.2
5/28/2026,12110522881WO,,"JLG Industries, Inc.",1001108493-1334,"DECAL, LEGEND (PLF) (450A,450AJ,510AJ,600A,600S)",4,Scoring,scoring-,Scoring,410-scoring,150,,150,0,In Process,Sales Order #13656102DM,,.1
6/4/2026,12110522910WO,,Genie Industries : Terex Global GmbH - Rancho Cucamonga,1283812GT-1001,1283812GT-1002 DECAL Smart Link Rev B TRX1283812 SAP#: 1000247144,5,Scoring,SCOREFRONT-,Scoring,100-scoreapply,144,,144,0,Released,Sales Order #13656662DM,,.2
6/15/2026,12110522919WO,,Behlen Mfg. Co.,16881237-1436,Decal; Cameron Co-op,4,Scoring,scoring-,Scoring,410-scoring,60,,60,0,Released,Sales Order #13658037DM,,.1
5/29/2026,12110522926WO,,Toro Company,131-3316-1700,"Tank,Gas Decal RevA",4,Scoring,Back slitting parts,Scoring,410-scoring,300,,300,0,In Process,,,.3
6/19/2026,12110522927WO,,Toro Company,148-0440-1700,Control Panel Decal,3,Scoring,Scoring,Scoring,410-scoring,540,,540,0,Released,,,.4
6/30/2026,12110522928WO,000297CO,Toro Company,115-4858-1700,Danger Decal RevB,4,Scoring,Scoring,Scoring,410-scoring,2940,,2940,0,Released,,,.2
6/30/2026,12110522929WO,000297CO,Toro Company,125-4967-1700,Lift Here Decal RevB,4,Scoring,Scoring,Scoring,410-scoring,2520,,2520,0,Released,,,.2
6/30/2026,12110522930WO,000297CO,Toro Company,125-8483-1700,Hydraulic Fluid Decal RevB,4,Scoring,Scoring,Scoring,410-scoring,840,,840,0,Released,,,.1
6/30/2026,12110522931WO,000297CO,Toro Company,133-0218-1700,Load Capacity Decal RevB,4,Scoring,Scoring,Scoring,410-scoring,420,,420,0,Released,,,.1
6/30/2026,12110522932WO,000297CO,Toro Company,139-1158-1700,"Warning, Crushing Decal RevB",4,Scoring,Scoring,Scoring,410-scoring,3360,,3360,0,Released,,,.3
6/30/2026,12110522933WO,000297CO,Toro Company,140-2500-1700,Hitch Rating Decal RevB,4,Scoring,Scoring,Scoring,410-scoring,420,,420,0,Released,,,.1
6/30/2026,12110522934WO,000297CO,Toro Company,140-5280-1700,"Tire Pressure, Torque Decal RevA",4,Scoring,Scoring,Scoring,410-scoring,840,,840,0,Released,,,.1
6/30/2026,12110522935WO,000297CO,Toro Company,144-2293-1700,"Cargo Bed Safety, Crew Decal RevA",4,Scoring,Scoring,Scoring,410-scoring,420,,420,0,Released,,,.1
6/30/2026,12110522936WO,000297CO,Toro Company,144-2629-1700,E-Z VAC Decal RevA,4,Scoring,Scoring,Scoring,410-scoring,420,,420,0,Released,,,.1
6/30/2026,12110522937WO,000297CO,Toro Company,147-7574-1700,MYRIDE [POD] Decal RevA,4,Scoring,Scoring,Scoring,410-scoring,5880,,5880,0,Released,,,.4
6/30/2026,12110522938WO,000297CO,Toro Company,163-5925-1700,Fuel Fill Decal RevA,4,Scoring,Scoring,Scoring,410-scoring,5880,,5880,0,Released,,,.4
6/30/2026,12110522949WO,000298CO,Toro Company,138-3527-1700,"Fender, GTX, EFI Decal RevA",4,Scoring,Scoring,Scoring,410-scoring,444,,444,0,Released,,,.1
6/30/2026,12110522950WO,000298CO,Toro Company,104-7213-RevA-1700,TORO [7.60X4.98] Decal RevA,4,Scoring,Scoring,Scoring,410-scoring,1110,,1110,0,Released,,,.2
6/30/2026,12110522951WO,000298CO,Toro Company,138-5534-9672-1700,Throttle Decal RevA,4,Scoring,Scoring,Scoring,410-scoring,666,,666,0,Released,,,.1
6/30/2026,12110522952WO,000298CO,Toro Company,139-6028-1700,Toro Logo [9.64x6.38] Decal RevA,4,Scoring,Scoring,Scoring,410-scoring,222,,222,0,Released,,,.1
6/30/2026,12110522953WO,000298CO,Toro Company,140-4585-1700,"Fender, GTX, Lithium Decal RevA",4,Scoring,Scoring,Scoring,410-scoring,444,,444,0,Released,,,.1
6/30/2026,12110522954WO,000298CO,Toro Company,147-3024-1700,"Scalp, Anti [BLK-TXT] Decal RevA",4,Scoring,Scoring,Scoring,410-scoring,4218,,4218,0,Released,,,.4
6/30/2026,12110522955WO,000298CO,Toro Company,161-6663-1700,Toro Logo [2.75x4.20] Decal RevB,4,Scoring,Scoring,Scoring,410-scoring,444,,444,0,Released,,,.1
6/25/2026,12110522982WO,000299CO,Toro Company,105-7015-1700,"Belt Routing, Time Cutter Z-Series Rev-",3,Scoring,Scoring,Scoring,410-scoring,7200,,7200,0,Released,,,.4
6/25/2026,12110522984WO,000299CO,Toro Company,112-9840-RevC-1700,Anti-Scalp (CE) Decal RevC,3,Scoring,Scoring,Scoring,410-scoring,4800,,4800,0,Released,,,.3
6/25/2026,12110522985WO,000299CO,Toro Company,115-8199-1700,Rops Decal RevA,3,Scoring,Scoring,Scoring,410-scoring,2400,,2400,0,Released,,,.2
6/25/2026,12110522987WO,000299CO,Toro Company,120-9811-1700,"Recoil, LC180 Decal RevA",3,Scoring,Scoring,Scoring,410-scoring,4800,,4800,0,Released,,,.3
6/25/2026,12110522989WO,000299CO,Toro Company,121-6821-1700,Logo Decal RevA,3,Scoring,Scoring,Scoring,410-scoring,7200,,7200,0,Released,,,.4
6/25/2026,12110522991WO,000299CO,Toro Company,136-8698-1700,Model 824 OE Decal RevA,3,Scoring,Scoring,Scoring,410-scoring,4800,,4800,0,Released,,,.3
6/25/2026,12110522993WO,000299CO,Toro Company,137-2333-1700,Power Edge Decal RevA,3,Scoring,Scoring,Scoring,410-scoring,2400,,2400,0,Released,,,.2
6/25/2026,12110522994WO,000299CO,Toro Company,139-3521-1700,"Commercial Engne, 252CC Decal RevA",3,Scoring,Scoring,Scoring,410-scoring,3600,,3600,0,Released,,,.3
6/25/2026,12110522996WO,000299CO,Toro Company,139-3523-1700,Consumer Engine 252CC Decal RevA,3,Scoring,Scoring,Scoring,410-scoring,7200,,7200,0,Released,,,.4
6/25/2026,12110522998WO,000299CO,Toro Company,163-3145-1700,"Compliance, ROPS Decal RevA",3,Scoring,Scoring,Scoring,410-scoring,1200,,1200,0,Released,,,.1
6/25/2026,12110523000WO,000299CO,Toro Company,70-2200-1700,TORO Decal RevE,3,Scoring,Scoring,Scoring,410-scoring,1200,,1200,0,Released,,,.1
6/25/2026,12110523002WO,000299CO,Toro Company,98-3206-RevC-1700,Toro Logo Decal RevC,3,Scoring,Scoring,Scoring,410-scoring,6000,,6000,0,Released,,,.4
6/25/2026,12110523003WO,000299CO,Toro Company,99-3388-RevB-1700,Sidewinder Decal RevB,3,Scoring,Scoring,Scoring,410-scoring,2400,,2400,0,Released,,,.2
6/25/2026,12110523005WO,000299CO,Toro Company,99-3943-1700,Belt Routing Decal RevB,3,Scoring,Scoring,Scoring,410-scoring,7200,,7200,0,Released,,,.4
7/7/2026,12110522958WO,,Toro Company,147-7643-1700,Iron Forged 50 Decal RevA,3,Scoring,Back slitting parts,Scoring,410-scoring,4800,,4800,0,Released,,,.5
6/25/2026,12110523007WO,000300CO,Toro Company,107-9366-1700,Warning Decal Rev-,3,Scoring,Scoring,Scoring,410-scoring,288,,288,0,Released,,,.1
6/25/2026,12110523008WO,000300CO,Toro Company,115-2412-1700,No Storage Decal RevA,3,Scoring,Scoring,Scoring,410-scoring,1152,,1152,0,Released,,,.1
6/25/2026,12110523009WO,000300CO,Toro Company,115-5660-1700,Danger CE Decal RevA,3,Scoring,Scoring,Scoring,410-scoring,288,,288,0,Released,,,.1
6/25/2026,12110523010WO,000300CO,Toro Company,116-8946-1700,Drive Release Decal RevA,3,Scoring,Scoring,Scoring,410-scoring,576,,576,0,Released,,,.1
6/25/2026,12110523011WO,000300CO,Toro Company,116-9049-1700,Danger Driveline Decal RevB,3,Scoring,Scoring,Scoring,410-scoring,1152,,1152,0,Released,,,.1
6/25/2026,12110523012WO,000300CO,Toro Company,119-4692-1700,Caution [Lift] Decal RevA,3,Scoring,Scoring,Scoring,410-scoring,864,,864,0,Released,,,.1
6/25/2026,12110523013WO,000300CO,Toro Company,126-4207-1700,Clutch Adj [Navigator] RevA,3,Scoring,Scoring,Scoring,410-scoring,576,,576,0,Released,,,.1
6/25/2026,12110523014WO,000300CO,Toro Company,126-4659-1700,Warning Hot Pulley Decal RevA,3,Scoring,Scoring,Scoring,410-scoring,2304,,2304,0,Released,,,.2
6/25/2026,12110523015WO,000300CO,Toro Company,126-4661-1700,Weight Traction UV Decal RevA,3,Scoring,Scoring,Scoring,410-scoring,2016,,2016,0,Released,,,.2
6/25/2026,12110523016WO,000300CO,Toro Company,126-5186-1700,Service [Spread Spray] Decal RevA,3,Scoring,Scoring,Scoring,410-scoring,576,,576,0,Released,,,.1
6/25/2026,12110523017WO,000300CO,Toro Company,127-2857-1700,"VIB, Pinch Warning Decal RevA",3,Scoring,Scoring,Scoring,410-scoring,864,,864,0,Released,,,.1
6/25/2026,12110523018WO,000300CO,Toro Company,127-6663-1700,"Warning, Jack Decal RevA",3,Scoring,Scoring,Scoring,410-scoring,3456,,3456,0,Released,,,.2
6/25/2026,12110523020WO,000300CO,Toro Company : The Toro Company,146-8011-Rev1-1700,Drive Release Decal RevA,3,Scoring,Scoring,Scoring,410-scoring,576,,576,0,Released,,,.1
6/25/2026,12110523022WO,000300CO,Toro Company,93-9868-1700,Caution Decal RevA,3,Scoring,Scoring,Scoring,410-scoring,2304,,2304,0,Released,,,.2
7/2/2026,12110523072WO,,"Source Engineering & Manufacturing, LLC",1297030 RevA-1684,"LABEL, INSERT, Eurotherm, 3508",4,Scoring,scoring-,Scoring,410-scoring,27,,27,0,Released,Sales Order #13657681DM,,.2
7/6/2026,12110523099WO,,Wagner Spray Tech Corporation,0290077-1472,"LABEL, LOGO, TITAN POWRLINER 6955",4,Scoring,scoring-,Scoring,410-scoring,15,,15,0,Released,Sales Order #13652753DM,,.2
7/6/2026,12110523100WO,,Wagner Spray Tech Corporation,0552675-1472,"LABEL, SIDE, 740",4,Scoring,scoring-,Scoring,410-scoring,381,,381,0,Released,Sales Order #13652753DM,,.2
7/6/2026,12110523101WO,,"Holmatro, Inc. : Holmatro USA",920.000.123-1573,DECAL - Logo,4,Scoring,Back slitting parts,Scoring,410-scoring,384,,384,0,Released,Sales Order #13655841DM,,.4
7/6/2026,12110523102WO,,"Metalcraft of Mayville, WI, Inc.",487175-03-1610,"A-DECAL, ROPS SERIAL NO - STCII",6,Scoring,Back slitting parts,Scoring,410-scoring,1050,,1050,0,Released,Sales Order #13656167DM,,.2
7/6/2026,12110523103WO,,"Metalcraft of Mayville, WI, Inc.",487175-02-1610,"A-DECAL, ROPS SERIAL NO - SPZ Rev01",7,Scoring,Back slitting parts,Scoring,410-scoring,1050,,1050,0,Released,Sales Order #13656172DM,,.2
7/6/2026,12110523107WO,,Ridge Tool Company : Ridge Products - Orange Manufacturing Ops,278113775-Rev1-1318,"LABEL, KM-1004 CHARGE WARN",4,Scoring,Back slitting parts,Scoring,410-scoring,237,,237,0,Released,Sales Order #13658270DM,,.2
6/24/2026,12110510185WO,,RR Donnelley,5109092-1056,"TANK, SML, RH, FERRIS-DECAL RevA",2,Screen-Cylinder,"Cylinder Setup, Cylinder Print",Screen-Cylinder,156-cylprint,6600,,6600,0,Released,Sales Order #13654628DM,,10.3
6/24/2026,12110510186WO,,RR Donnelley,5109092-1056,"TANK, SML, RH, FERRIS-DECAL RevA",2,Screen-Cylinder,"Cylinder Setup, Cylinder Print",Screen-Cylinder,156-cylprint,30,,30,0,Released,Sales Order #13654628DM,,8.4
6/24/2026,12110510187WO,,RR Donnelley,5109091-1056,"TANK, SML, LH, FERRIS-DECAL RevA",2,Screen-Cylinder,"Cylinder Setup, Cylinder Print",Screen-Cylinder,156-cylprint,6600,,6600,0,Released,Sales Order #13654631DM,,10.7
6/24/2026,12110510188WO,,RR Donnelley,5109091-1056,"TANK, SML, LH, FERRIS-DECAL RevA",2,Screen-Cylinder,"Cylinder Setup, Cylinder Print",Screen-Cylinder,156-cylprint,30,,30,0,Released,Sales Order #13654631DM,,8.4
6/23/2026,12110519542WO,,Toro Company,161-9794-1700,Titan Max Decal RevA,2,Screen-Cylinder,"Cylinder Press Setup, Printing, Stencils, Reclaim",Screen-Cylinder,156-cylprint,2912,,2912,0,In Process,,,11.8
6/9/2026,12110519591WO,,Tarter USA,FT4008-1259,TARTER SHEET OF DECALS,2,Screen-Cylinder,CYLSETUP-CYLPRINT-Ready ScreenClearScreens,Screen-Cylinder,156-cylprint,2000,,2000,0,Released,,,10.2
6/11/2026,12110520138WO,,Tarter USA,4000384-Rev1-1259,Tarter Jumbo Black Label,2,Screen-Cylinder,"Cylinder Press Setup, Printing, Stencils, Reclaim",Screen-Cylinder,156-cylprint,10648,,10648,0,In Process,,,14
6/22/2026,12110520492WO,,Clearfield Inc.,022962RevB-1521,"CARD, DESI, FXMP 288, NON-V0",2,Screen-Cylinder,Cylinder print,Screen-Cylinder,156-cylprint,611,,611,0,Released,Sales Order #13657418DM,,9.7
6/25/2026,12110520950WO,,Toro Company,117-7713-1700,Powerlite Safety Decal RevA,2,Screen-Cylinder,Stencils - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,9030,,9030,0,Released,,,8.1
6/30/2026,12110521052WO,,Toro Company,163-4008-1700,"Panel Control, EVO MF Decal RevA",2,Screen-Cylinder,"Sakurai Cylinder Press Setup, Sakurai Cylinder Press Printing",Screen-Cylinder,156-cylprint,300,,300,0,Released,,,9.6
6/30/2026,12110521055WO,,Toro Company,132-5067-1700,"Adjustment, Ride Decal RevA",2,Screen-Cylinder,"Sakurai Cylinder Press Setup, Sakurai Cylinder Press Printing",Screen-Cylinder,156-cylprint,600,,600,0,Released,,,9.7
7/7/2026,12110521061WO,,Toro Company,146-4580-1700,Height Of Cut Decal RevA,2,Screen-Cylinder,"Sakurai Cylinder Press Setup, Sakurai Cylinder Press Printing",Screen-Cylinder,156-cylprint,3000,,3000,0,Released,,,8.3
6/30/2026,12110521306WO,,Toro Company,161-6283-1700,TC Havoc [SEAT] Decal RevA,2,Screen-Cylinder,"Sakurai Cylinder Press Setup, Sakurai Cylinder Press Printing",Screen-Cylinder,156-cylprint,3900,,3900,0,Released,,,12.6
6/30/2026,12110521307WO,,Toro Company,161-6284-1700,TC Havoc [MAX] Decal RevA,2,Screen-Cylinder,"Sakurai Cylinder Press Setup, Sakurai Cylinder Press Printing",Screen-Cylinder,156-cylprint,2800,,2800,0,Released,,,4
6/15/2026,12110521833WO,,Toro Company,145-5601-1700,Personal Pace Decal RevA,2,Screen-Cylinder,"Sakurai Cylinder Press Setup, Sakurai Cylinder Press Printing",Screen-Cylinder,156-cylprint,35000,,35000,0,In Process,,,10.3
6/25/2026,12110521841WO,,Toro Company,133-8061-1700,"Prop 65, Short, Generic Decal RevA",2,Screen-Cylinder,Stencils - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,62400,,62400,0,Released,,,5
6/23/2026,12110522146WO,000290CO,Toro Company,116-8724-1700,Control Panel Lazer Decal RevA,2,Screen-Cylinder,Stencils - Pre-treat Material - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,2200,,2200,0,In Process,,,1
6/23/2026,12110522147WO,000290CO,Toro Company,125-2497-RevA-1700,HOC Decal RevA,2,Screen-Cylinder,Stencils - Pre-treat Material - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,4400,,4400,0,In Process,,,1.2
6/23/2026,12110522148WO,000290CO,Toro Company,130-0731-RevA-1700,"Deflector Danger, (CE) Decal RevA",2,Screen-Cylinder,Stencils - Pre-treat Material - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,6600,,6600,0,In Process,,,1.4
6/23/2026,12110522149WO,000290CO,Toro Company,130-9670-1700,"Warning, Deck Decal RevA",2,Screen-Cylinder,Stencils - Pre-treat Material - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,4400,,4400,0,In Process,,,1.2
6/23/2026,12110522150WO,000290CO,Toro Company,132-0871-RevB-1700,Danger Decal RevB,2,Screen-Cylinder,Stencils - Pre-treat Material - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,3300,,3300,0,In Process,,,1.1
6/23/2026,12110522151WO,000290CO,Toro Company,139-2391-RevA-1700,Panel Control Decal RevA,2,Screen-Cylinder,Stencils - Pre-treat Material - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,1100,,1100,0,In Process,,,.8
6/23/2026,12110522152WO,000290CO,Toro Company,146-5441-1700,Radius Logo Decal RevA,2,Screen-Cylinder,Stencils - Pre-treat Material - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,5500,,5500,0,In Process,,,1.3
6/23/2026,12110522153WO,000290CO,Toro Company,146-6123-1700,Lazer Logo Decal RevA,2,Screen-Cylinder,Stencils - Pre-treat Material - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,2200,,2200,0,In Process,,,1
6/29/2026,12110522181WO,,Toro Company,99-8936-1700,"Motion Control, (SYM) Decal RevB",2,Screen-Cylinder,"Sakurai Cylinder Press Setup, Sakurai Cylinder Press Printing",Screen-Cylinder,156-cylprint,9240,,9240,0,Released,,,1.6
6/26/2026,12110522190WO,000292CO,Toro Company,109-6035-1700,Belt Routing Decal RevA,2,Screen-Cylinder,Stencils - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,1128,,1128,0,Released,,,1.1
6/26/2026,12110522191WO,000292CO,Toro Company,109-6036-1700,Anti-Scalp Decal RevA,2,Screen-Cylinder,Stencils - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,4888,,4888,0,Released,,,1.4
6/26/2026,12110522192WO,000292CO,Toro Company,119-9346-1700,Steering Arm Decal RevA,2,Screen-Cylinder,Stencils - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,376,,376,0,Released,,,1.1
6/26/2026,12110522193WO,000292CO,Toro Company,126-4345-1700,Patent TTCO.com Decal RevB,2,Screen-Cylinder,Stencils - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,376,,376,0,Released,,,1.1
6/26/2026,12110522194WO,000292CO,Toro Company,148-0870-1700,RZ-HD GT Trac Model Decal RevA,2,Screen-Cylinder,Stencils - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,188,,188,0,Released,,,1.1
6/26/2026,12110522195WO,000292CO,Toro Company,148-1160-1700,Model RZ-HD Decal RevA,2,Screen-Cylinder,Stencils - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,1316,,1316,0,Released,,,1.2
6/26/2026,12110522196WO,000292CO,Toro Company,99-7952-1700,Shifter Decal Rev-,2,Screen-Cylinder,Stencils - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,564,,564,0,Released,,,1.1
6/29/2026,12110522201WO,000293CO,Toro Company,119-4701-1700,Warning [Console] Decal RevA,2,Screen-Cylinder,Stencils - Pre-treat Material - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,244,,244,0,In Process,,,.9
6/29/2026,12110522202WO,000293CO,Toro Company,119-4721-1700,Engage Cutter Wheel Decal RevB,2,Screen-Cylinder,Stencils - Pre-treat Material - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,244,,244,0,In Process,,,.9
6/29/2026,12110522203WO,000293CO,Toro Company,127-6115-1700,Control Panel Decal RevC,2,Screen-Cylinder,Stencils - Pre-treat Material - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,244,,244,0,In Process,,,.9
6/29/2026,12110522204WO,000293CO,Toro Company : The Toro Company,127-6981-1700,"Valve, ON/OFF [Boom] Decal RevA",2,Screen-Cylinder,Stencils - Pre-treat Material - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,1830,,1830,0,In Process,,,1.1
6/29/2026,12110522205WO,000293CO,Toro Company,132-7708-1700,"Lights, Horn Decal RevB",2,Screen-Cylinder,Stencils - Pre-treat Material - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,244,,244,0,In Process,,,.9
6/29/2026,12110522206WO,000293CO,Toro Company,137-4871-1700,Service [22615] Decal RevB,2,Screen-Cylinder,Stencils - Pre-treat Material - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,244,,244,0,In Process,,,.9
6/29/2026,12110522207WO,000293CO,Toro Company,142-8235-1700,X-Series [Radius] - Decal RevA,2,Screen-Cylinder,Stencils - Pre-treat Material - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,244,,244,0,In Process,,,.9
6/29/2026,12110522208WO,000293CO,Toro Company : The Toro Company,146-8277-1700,Height of Cut Decal RevA,2,Screen-Cylinder,Stencils - Pre-treat Material - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,122,,122,0,In Process,,,.8
6/29/2026,12110522209WO,000293CO,Toro Company,147-8351-1700,Pin Storage Decal RevA,2,Screen-Cylinder,Stencils - Pre-treat Material - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,122,,122,0,In Process,,,.8
6/29/2026,12110522210WO,000293CO,RiverSide Integrated Solutions Inc,133-5472/66-1159-1668,"Regulatory, MRF-ME[RF2CAN] Decal RevA",2,Screen-Cylinder,Stencils - Pre-treat Material - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,732,,732,0,In Process,,,.9
6/29/2026,12110522211WO,000293CO,Toro Company : The Toro Company,163-1299-1700,Safety Decal Rev3,2,Screen-Cylinder,Stencils - Pre-treat Material - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,122,,122,0,In Process,,,.8
7/1/2026,12110522390WO,,"JLG Industries, Inc. : JLG Warehouse 22",1001299532-Rev2-1334,MPL JERRDAN DS,2,Screen-Cylinder,CYLSETUP-CYLPRINT-,Screen-Cylinder,156-cylprint,96,,96,0,Released,Sales Order #13657968DM,,3.5
6/15/2026,12110522672WO,000294CO,Toro Company : The Toro Company,115-4212-RevB-1700,Hydro Tank Decal RevB,2,Screen-Cylinder,Stencils - Pre-treat Material - Cylinder Setup and Print - Reclaim Screens,Screen-Cylinder,156-cylprint,780,,780,0,In Process,,,.8
